Mag_AB	SNR	zodi Filt	time
  28.10   50.0  1.4  F158    1579220
  28.10   50.0  1.4  F184    3791431
  28.10   50.0  1.4  F146     760745
  28.10   50.0  1.4  F213   37345772
  28.10   50.0  2.0  F062     989566
  28.10   50.0  2.0  F087    1926765
  28.10   50.0  2.0  F106    1986318
  28.10   50.0  2.0  F129    2023637
  28.10   50.0  2.0  F158    2074344
  28.10   50.0  2.0  F184    4513242
  28.10   50.0  2.0  F146     931198
  28.10   50.0  2.0  F213   37946596
  28.10   50.0  3.0  F062    1408156
  28.10   50.0  3.0  F087    2742038
  28.10   50.0  3.0  F106    2838226
  28.10   50.0  3.0  F129    2887867
  28.10   50.0  3.0  F158    2899558
  28.10   50.0  3.0  F184    5716261
  28.10   50.0  3.0  F146    1215277
  28.10   50.0  3.0  F213   38947980
  28.20    5.0  1.4  F062       8911
  28.20    5.0  1.4  F087      17310
  28.20    5.0  1.4  F106      17757
  28.20    5.0  1.4  F129      18122
  28.20    5.0  1.4  F158      19007
  28.20    5.0  1.4  F184      45600
  28.20    5.0  1.4  F146       9148
  28.20    5.0  1.4  F213     538783
  28.20    5.0  2.0  F062      11911
  28.20    5.0  2.0  F087      23174
  28.20    5.0  2.0  F106      23895
  28.20    5.0  2.0  F129      24342
  28.20    5.0  2.0  F158      24953
  28.20    5.0  2.0  F184      54274
  28.20    5.0  2.0  F146      11191
  28.20    5.0  2.0  F213     547447
  28.20    5.0  3.0  F062      16936
  28.20    5.0  3.0  F087      32969
  28.20    5.0  3.0  F106      34128
  28.20    5.0  3.0  F129      34720
  28.20    5.0  3.0  F158      34866
  28.20    5.0  3.0  F184      68729
  28.20    5.0  3.0  F146      14611
  28.20    5.0  3.0  F213     561893
  28.20   10.0  1.4  F062      35505
  28.20   10.0  1.4  F087      69112
  28.20   10.0  1.4  F106      70918
  28.20   10.0  1.4  F129      72359
  28.20   10.0  1.4  F158      75924
  28.20   10.0  1.4  F184     182291
  28.20   10.0  1.4  F146      36572
  28.20   10.0  1.4  F213    2155120
  28.20   10.0  2.0  F062      47570
  28.20   10.0  2.0  F087      92623
  28.20   10.0  2.0  F106      95496
  28.20   10.0  2.0  F129      97293
  28.20   10.0  2.0  F158      99728
  28.20   10.0  2.0  F184     216993
  28.20   10.0  2.0  F146      44771
  28.20   10.0  2.0  F213    2189785
  28.20   10.0  3.0  F062      67689
  28.20   10.0  3.0  F087     131821
  28.20   10.0  3.0  F106     136454
  28.20   10.0  3.0  F129     138843
  28.20   10.0  3.0  F158     139409
  28.20   10.0  3.0  F184     274841
  28.20   10.0  3.0  F146      58423
  28.20   10.0  3.0  F213    2247579
  28.20   15.0  1.4  F062      79837
  28.20   15.0  1.4  F087     155451
  28.20   15.0  1.4  F106     159528
  28.20   15.0  1.4  F129     162765
  28.20   15.0  1.4  F158     170791
  28.20   15.0  1.4  F184     410100
  28.20   15.0  1.4  F146      82281
  28.20   15.0  1.4  F213    4849013
  28.20   15.0  2.0  F062     106996
  28.20   15.0  2.0  F087     208374
  28.20   15.0  2.0  F106     214822
  28.20   15.0  2.0  F129     218862
  28.20   15.0  2.0  F158     224352
  28.20   15.0  2.0  F184     488194
  28.20   15.0  2.0  F146     100722
  28.20   15.0  2.0  F213    4927025
  28.20   15.0  3.0  F062     152286
  28.20   15.0  3.0  F087     296583
  28.20   15.0  3.0  F106     306998
  28.20   15.0  3.0  F129     312370
  28.20   15.0  3.0  F158     313637
  28.20   15.0  3.0  F184     618364
  28.20   15.0  3.0  F146     131456
  28.20   15.0  3.0  F213    5057049
  28.20   20.0  1.4  F062     141899
  28.20   20.0  1.4  F087     276336
  28.20   20.0  1.4  F106     283569
  28.20   20.0  1.4  F129     289332
  28.20   20.0  1.4  F158     303596
  28.20   20.0  1.4  F184     729035
  28.20   20.0  1.4  F146     146267
  28.20   20.0  1.4  F213    8620461
  28.20   20.0  2.0  F062     190198
  28.20   20.0  2.0  F087     370418
  28.20   20.0  2.0  F106     381891
  28.20   20.0  2.0  F129     389069
  28.20   20.0  2.0  F158     398836
  28.20   20.0  2.0  F184     867878
  28.20   20.0  2.0  F146     179063
  28.20   20.0  2.0  F213    8759158
  28.20   20.0  3.0  F062     270719
  28.20   20.0  3.0  F087     527246
  28.20   20.0  3.0  F106     545760
  28.20   20.0  3.0  F129     555308
  28.20   20.0  3.0  F158     557570
  28.20   20.0  3.0  F184    1099298
  28.20   20.0  3.0  F146     233710
  28.20   20.0  3.0  F213    8990313
  28.20   50.0  1.4  F062     886647
  28.20   50.0  1.4  F087    1726872
  28.20   50.0  1.4  F106    1772135
  28.20   50.0  1.4  F129    1808132
  28.20   50.0  1.4  F158    1897280
  28.20   50.0  1.4  F184    4556261
  28.20   50.0  1.4  F146     914171
  28.20   50.0  1.4  F213   44898252
  28.20   50.0  2.0  F062    1188601
  28.20   50.0  2.0  F087    2314985
  28.20   50.0  2.0  F106    2386668
  28.20   50.0  2.0  F129    2431547
  28.20   50.0  2.0  F158    2492560
  28.20   50.0  2.0  F184    5424084
  28.20   50.0  2.0  F146    1119097
  28.20   50.0  2.0  F213   45620620
  28.20   50.0  3.0  F062    1691870
  28.20   50.0  3.0  F087    3295166
  28.20   50.0  3.0  F106    3410899
  28.20   50.0  3.0  F129    3470598
  28.20   50.0  3.0  F158    3484707
  28.20   50.0  3.0  F184    6870461
  28.20   50.0  3.0  F146    1460650
  28.20   50.0  3.0  F213   46824568
  28.30    5.0  1.4  F062      10689
  28.30    5.0  1.4  F087      20785
  28.30    5.0  1.4  F106      21323
  28.30    5.0  1.4  F129      21761
  28.30    5.0  1.4  F158      22828
  28.30    5.0  1.4  F184      54793
  28.30    5.0  1.4  F146      10990
  28.30    5.0  1.4  F213     647721
  28.30    5.0  2.0  F062      14310
  28.30    5.0  2.0  F087      27844
  28.30    5.0  2.0  F106      28701
  28.30    5.0  2.0  F129      29248
  28.30    5.0  2.0  F158      29978
  28.30    5.0  2.0  F184      65218
  28.30    5.0  2.0  F146      13452
  28.30    5.0  2.0  F213     658145
  28.30    5.0  3.0  F062      20347
  28.30    5.0  3.0  F087      39618
  28.30    5.0  3.0  F106      41013
  28.30    5.0  3.0  F129      41724
  28.30    5.0  3.0  F158      41898
  28.30    5.0  3.0  F184      82600
  28.30    5.0  3.0  F146      17556
  28.30    5.0  3.0  F213     675510
  28.30   10.0  1.4  F062      42627
  28.30   10.0  1.4  F087      83020
  28.30   10.0  1.4  F106      85190
  28.30   10.0  1.4  F129      86923
  28.30   10.0  1.4  F158      91219
  28.30   10.0  1.4  F184     219054
  28.30   10.0  1.4  F146      43950
  28.30   10.0  1.4  F213    2590892
  28.30   10.0  2.0  F062      57137
  28.30   10.0  2.0  F087     111292
  28.30   10.0  2.0  F106     114739
  28.30   10.0  2.0  F129     116901
  28.30   10.0  2.0  F158     119837
  28.30   10.0  2.0  F184     260787
  28.30   10.0  2.0  F146      53799
  28.30   10.0  2.0  F213    2632580
  28.30   10.0  3.0  F062      81333
  28.30   10.0  3.0  F087     158415
  28.30   10.0  3.0  F106     163987
  28.30   10.0  3.0  F129     166860
  28.30   10.0  3.0  F158     167535
  28.30   10.0  3.0  F184     330336
  28.30   10.0  3.0  F146      70224
  28.30   10.0  3.0  F213    2702056
  28.30   15.0  1.4  F062      95861
  28.30   15.0  1.4  F087     186742
  28.30   15.0  1.4  F106     191639
  28.30   15.0  1.4  F129     195533
  28.30   15.0  1.4  F158     205191
  28.30   15.0  1.4  F184     492827
  28.30   15.0  1.4  F146      98870
  28.30   15.0  1.4  F213    5829504
  28.30   15.0  2.0  F062     128520
  28.30   15.0  2.0  F087     250363
  28.30   15.0  2.0  F106     258124
  28.30   15.0  2.0  F129     262985
  28.30   15.0  2.0  F158     269588
  28.30   15.0  2.0  F184     586717
  28.30   15.0  2.0  F146     121050
  28.30   15.0  2.0  F213    5923294
  28.30   15.0  3.0  F062     182966
  28.30   15.0  3.0  F087     356410
  28.30   15.0  3.0  F106     368941
  28.30   15.0  3.0  F129     375407
  28.30   15.0  3.0  F158     376930
  28.30   15.0  3.0  F184     743217
  28.30   15.0  3.0  F146     158004
  28.30   15.0  3.0  F213    6079620
  28.30   20.0  1.4  F062     170389
  28.30   20.0  1.4  F087     331941
  28.30   20.0  1.4  F106     340660
  28.30   20.0  1.4  F129     347591
  28.30   20.0  1.4  F158     364746
  28.30   20.0  1.4  F184     876104
  28.30   20.0  1.4  F146     175770
  28.30   20.0  1.4  F213   10000007
  28.30   20.0  2.0  F062     228466
  28.30   20.0  2.0  F087     445066
  28.30   20.0  2.0  F106     458864
  28.30   20.0  2.0  F129     467501
  28.30   20.0  2.0  F158     479247
  28.30   20.0  2.0  F184    1043037
  28.30   20.0  2.0  F146     215196
  28.30   20.0  2.0  F213   10000007
  28.30   20.0  3.0  F062     325265
  28.30   20.0  3.0  F087     633603
  28.30   20.0  3.0  F106     655884
  28.30   20.0  3.0  F129     667366
  28.30   20.0  3.0  F158     670092
  28.30   20.0  3.0  F184    1321251
  28.30   20.0  3.0  F146     280887
  28.30   20.0  3.0  F213   10000007
  28.30   50.0  1.4  F062    1064724
  28.30   50.0  1.4  F087    2074445
  28.30   50.0  1.4  F106    2128955
  28.30   50.0  1.4  F129    2172248
  28.30   50.0  1.4  F158    2279481
  28.30   50.0  1.4  F184    5475466
  28.30   50.0  1.4  F146    1098550
  28.30   50.0  1.4  F213   53976876
  28.30   50.0  2.0  F062    1427755
  28.30   50.0  2.0  F087    2781500
  28.30   50.0  2.0  F106    2867775
  28.30   50.0  2.0  F129    2921766
  28.30   50.0  2.0  F158    2995163
  28.30   50.0  2.0  F184    6518803
  28.30   50.0  2.0  F146    1344936
  28.30   50.0  2.0  F213   54845344
  28.30   50.0  3.0  F062    2032812
  28.30   50.0  3.0  F087    3959932
  28.30   50.0  3.0  F106    4099158
  28.30   50.0  3.0  F129    4170959
  28.30   50.0  3.0  F158    4187968
  28.30   50.0  3.0  F184    8257704
  28.30   50.0  3.0  F146    1755564
  28.30   50.0  3.0  F213   56292780
  28.40    5.0  1.4  F062      12823
  28.40    5.0  1.4  F087      24962
  28.40    5.0  1.4  F106      25619
  28.40    5.0  1.4  F129      26138
  28.40    5.0  1.4  F158      27424
  28.40    5.0  1.4  F184      65847
  28.40    5.0  1.4  F146      13206
  28.40    5.0  1.4  F213     778721
  28.40    5.0  2.0  F062      17183
  28.40    5.0  2.0  F087      33453
  28.40    5.0  2.0  F106      34492
  28.40    5.0  2.0  F129      35140
  28.40    5.0  2.0  F158      36024
  28.40    5.0  2.0  F184      78378
  28.40    5.0  2.0  F146      16170
  28.40    5.0  2.0  F213     791252
  28.40    5.0  3.0  F062      24442
  28.40    5.0  3.0  F087      47607
  28.40    5.0  3.0  F106      49285
  28.40    5.0  3.0  F129      50151
  28.40    5.0  3.0  F158      50352
  28.40    5.0  3.0  F184      99281
  28.40    5.0  3.0  F146      21104
  28.40    5.0  3.0  F213     812127
  28.40   10.0  1.4  F062      51191
  28.40   10.0  1.4  F087      99728
  28.40   10.0  1.4  F106     102354
  28.40   10.0  1.4  F129     104434
  28.40   10.0  1.4  F158     109596
  28.40   10.0  1.4  F184     263258
  28.40   10.0  1.4  F146      52814
  28.40   10.0  1.4  F213    3114872
  28.40   10.0  2.0  F062      68638
  28.40   10.0  2.0  F087     133718
  28.40   10.0  2.0  F106     137868
  28.40   10.0  2.0  F129     140467
  28.40   10.0  2.0  F158     144005
  28.40   10.0  2.0  F184     313428
  28.40   10.0  2.0  F146      64661
  28.40   10.0  2.0  F213    3164987
  28.40   10.0  3.0  F062      97721
  28.40   10.0  3.0  F087     190380
  28.40   10.0  3.0  F106     197084
  28.40   10.0  3.0  F129     200531
  28.40   10.0  3.0  F158     201352
  28.40   10.0  3.0  F184     397049
  28.40   10.0  3.0  F146      84406
  28.40   10.0  3.0  F213    3248517
  28.40   15.0  1.4  F062     115122
  28.40   15.0  1.4  F087     224334
  28.40   15.0  1.4  F106     230244
  28.40   15.0  1.4  F129     234932
  28.40   15.0  1.4  F158     246532
  28.40   15.0  1.4  F184     592281
  28.40   15.0  1.4  F146     118825
  28.40   15.0  1.4  F213    7008465
  28.40   15.0  2.0  F062     154393
  28.40   15.0  2.0  F087     300833
  28.40   15.0  2.0  F106     310172
  28.40   15.0  2.0  F129     316018
  28.40   15.0  2.0  F158     323970
  28.40   15.0  2.0  F184     705168
  28.40   15.0  2.0  F146     145483
  28.40   15.0  2.0  F213    7121234
  28.40   15.0  3.0  F062     219856
  28.40   15.0  3.0  F087     428340
  28.40   15.0  3.0  F106     443406
  28.40   15.0  3.0  F129     451185
  28.40   15.0  3.0  F158     453027
  28.40   15.0  3.0  F184     893323
  28.40   15.0  3.0  F146     189915
  28.40   15.0  3.0  F213    7309179
  28.40   20.0  1.4  F062     204635
  28.40   20.0  1.4  F087     398791
  28.40   20.0  1.4  F106     409288
  28.40   20.0  1.4  F129     417624
  28.40   20.0  1.4  F158     438262
  28.40   20.0  1.4  F184    1052914
  28.40   20.0  1.4  F146     211238
  28.40   20.0  1.4  F213   10382910
  28.40   20.0  2.0  F062     274458
  28.40   20.0  2.0  F087     534788
  28.40   20.0  2.0  F106     551405
  28.40   20.0  2.0  F129     561792
  28.40   20.0  2.0  F158     575919
  28.40   20.0  2.0  F184    1253617
  28.40   20.0  2.0  F146     258635
  28.40   20.0  2.0  F213   10549970
  28.40   20.0  3.0  F062     390838
  28.40   20.0  3.0  F087     761475
  28.40   20.0  3.0  F106     788269
  28.40   20.0  3.0  F129     802086
  28.40   20.0  3.0  F158     805369
  28.40   20.0  3.0  F184    1588112
  28.40   20.0  3.0  F146     337623
  28.40   20.0  3.0  F213   10828404
  28.40   50.0  1.4  F062    1278734
  28.40   50.0  1.4  F087    2492223
  28.40   50.0  1.4  F106    2557850
  28.40   50.0  1.4  F129    2609935
  28.40   50.0  1.4  F158    2738919
  28.40   50.0  1.4  F184    6580527
  28.40   50.0  1.4  F146    1320221
  28.40   50.0  1.4  F213   64893168
  28.40   50.0  2.0  F062    1715199
  28.40   50.0  2.0  F087    3342298
  28.40   50.0  2.0  F106    3446129
  28.40   50.0  2.0  F129    3511064
  28.40   50.0  2.0  F158    3599363
  28.40   50.0  2.0  F184    7834910
  28.40   50.0  2.0  F146    1616429
  28.40   50.0  2.0  F213   65937308
  28.40   50.0  3.0  F062    2442646
  28.40   50.0  3.0  F087    4759108
  28.40   50.0  3.0  F106    4926588
  28.40   50.0  3.0  F129    5012954
  28.40   50.0  3.0  F158    5033447
  28.40   50.0  3.0  F184    9925560
  28.40   50.0  3.0  F146    2110131
  28.40   50.0  3.0  F213   67677544
  28.50    5.0  1.4  F062      15395
  28.50    5.0  1.4  F087      29987
  28.50    5.0  1.4  F106      30771
  28.50    5.0  1.4  F129      31401
  28.50    5.0  1.4  F158      32951
  28.50    5.0  1.4  F184      79126
  28.50    5.0  1.4  F146      15869
  28.50    5.0  1.4  F213     936196
  28.50    5.0  2.0  F062      20639
  28.50    5.0  2.0  F087      40192
  28.50    5.0  2.0  F106      41442
  28.50    5.0  2.0  F129      42217
  28.50    5.0  2.0  F158      43284
  28.50    5.0  2.0  F184      94201
  28.50    5.0  2.0  F146      19435
  28.50    5.0  2.0  F213     951253
  28.50    5.0  3.0  F062      29367
  28.50    5.0  3.0  F087      57219
  28.50    5.0  3.0  F106      59226
  28.50    5.0  3.0  F129      60265
  28.50    5.0  3.0  F158      60512
  28.50    5.0  3.0  F184     119327
  28.50    5.0  3.0  F146      25363
  28.50    5.0  3.0  F213     976360
  28.50   10.0  1.4  F062      61469
  28.50   10.0  1.4  F087     119810
  28.50   10.0  1.4  F106     122965
  28.50   10.0  1.4  F129     125473
  28.50   10.0  1.4  F158     131675
  28.50   10.0  1.4  F184     316392
  28.50   10.0  1.4  F146      63467
  28.50   10.0  1.4  F213    3744764
  28.50   10.0  2.0  F062      82454
  28.50   10.0  2.0  F087     160677
  28.50   10.0  2.0  F106     165674
  28.50   10.0  2.0  F129     168803
  28.50   10.0  2.0  F158     173052
  28.50   10.0  2.0  F184     376702
  28.50   10.0  2.0  F146      77712
  28.50   10.0  2.0  F213    3805019
  28.50   10.0  3.0  F062     117430
  28.50   10.0  3.0  F087     228803
  28.50   10.0  3.0  F106     236865
  28.50   10.0  3.0  F129     241015
  28.50   10.0  3.0  F158     242009
  28.50   10.0  3.0  F184     477241
  28.50   10.0  3.0  F146     101451
  28.50   10.0  3.0  F213    3905449
  28.50   15.0  1.4  F062     138269
  28.50   15.0  1.4  F087     269524
  28.50   15.0  1.4  F106     276628
  28.50   15.0  1.4  F129     282274
  28.50   15.0  1.4  F158     296227
  28.50   15.0  1.4  F184     711826
  28.50   15.0  1.4  F146     142801
  28.50   15.0  1.4  F213    8425731
  28.50   15.0  2.0  F062     185483
  28.50   15.0  2.0  F087     361490
  28.50   15.0  2.0  F106     372735
  28.50   15.0  2.0  F129     379766
  28.50   15.0  2.0  F158     389324
  28.50   15.0  2.0  F184     847549
  28.50   15.0  2.0  F146     174849
  28.50   15.0  2.0  F213    8561300
  28.50   15.0  3.0  F062     264189
  28.50   15.0  3.0  F087     514788
  28.50   15.0  3.0  F106     532919
  28.50   15.0  3.0  F129     542267
  28.50   15.0  3.0  F158     544492
  28.50   15.0  3.0  F184    1073753
  28.50   15.0  3.0  F146     228274
  28.50   15.0  3.0  F213    8787257
  28.50   20.0  1.4  F062     245775
  28.50   20.0  1.4  F087     479120
  28.50   20.0  1.4  F106     491760
  28.50   20.0  1.4  F129     501783
  28.50   20.0  1.4  F158     526598
  28.50   20.0  1.4  F184    1265428
  28.50   20.0  1.4  F146     253865
  28.50   20.0  1.4  F213   12482562
  28.50   20.0  2.0  F062     329725
  28.50   20.0  2.0  F087     642632
  28.50   20.0  2.0  F106     662623
  28.50   20.0  2.0  F129     675118
  28.50   20.0  2.0  F158     692108
  28.50   20.0  2.0  F184    1506725
  28.50   20.0  2.0  F146     310847
  28.50   20.0  2.0  F213   12683412
  28.50   20.0  3.0  F062     469653
  28.50   20.0  3.0  F087     915165
  28.50   20.0  3.0  F106     947395
  28.50   20.0  3.0  F129     964012
  28.50   20.0  3.0  F158     967970
  28.50   20.0  3.0  F184    1908880
  28.50   20.0  3.0  F146     405813
  28.50   20.0  3.0  F213   13018161
  28.50   50.0  1.4  F062    1535881
  28.50   50.0  1.4  F087    2994279
  28.50   50.0  1.4  F106    3073294
  28.50   50.0  1.4  F129    3135940
  28.50   50.0  1.4  F158    3291062
  28.50   50.0  1.4  F184    7908746
  28.50   50.0  1.4  F146    1586643
  28.50   50.0  1.4  F213   78015992
  28.50   50.0  2.0  F062    2060628
  28.50   50.0  2.0  F087    4016302
  28.50   50.0  2.0  F106    4141228
  28.50   50.0  2.0  F129    4219332
  28.50   50.0  2.0  F158    4325552
  28.50   50.0  2.0  F184    9416847
  28.50   50.0  2.0  F146    1942770
  28.50   50.0  2.0  F213   79271320
  28.50   50.0  3.0  F062    2935208
  28.50   50.0  3.0  F087    5719672
  28.50   50.0  3.0  F106    5921133
  28.50   50.0  3.0  F129    6024991
  28.50   50.0  3.0  F158    6049688
  28.50   50.0  3.0  F184   10000007
  28.50   50.0  3.0  F146    2536318
  28.50   50.0  3.0  F213   81363520
  28.60    5.0  1.4  F062      18487
  28.60    5.0  1.4  F087      36015
  28.60    5.0  1.4  F106      36964
  28.60    5.0  1.4  F129      37721
  28.60    5.0  1.4  F158      39581
  28.60    5.0  1.4  F184      95095
  28.60    5.0  1.4  F146      19070
  28.60    5.0  1.4  F213    1125518
  28.60    5.0  2.0  F062      24789
  28.60    5.0  2.0  F087      48291
  28.60    5.0  2.0  F106      49796
  28.60    5.0  2.0  F129      50735
  28.60    5.0  2.0  F158      52012
  28.60    5.0  2.0  F184     113216
  28.60    5.0  2.0  F146      23357
  28.60    5.0  2.0  F213    1143621
  28.60    5.0  3.0  F062      35295
  28.60    5.0  3.0  F087      68765
  28.60    5.0  3.0  F106      71182
  28.60    5.0  3.0  F129      72432
  28.60    5.0  3.0  F158      72732
  28.60    5.0  3.0  F184     143431
  28.60    5.0  3.0  F146      30489
  28.60    5.0  3.0  F213    1173808
  28.60   10.0  1.4  F062      73836
  28.60   10.0  1.4  F087     143951
  28.60   10.0  1.4  F106     147744
  28.60   10.0  1.4  F129     150763
  28.60   10.0  1.4  F158     158223
  28.60   10.0  1.4  F184     380250
  28.60   10.0  1.4  F146      76280
  28.60   10.0  1.4  F213    4502061
  28.60   10.0  2.0  F062      99062
  28.60   10.0  2.0  F087     193089
  28.60   10.0  2.0  F106     199099
  28.60   10.0  2.0  F129     202857
  28.60   10.0  2.0  F158     207964
  28.60   10.0  2.0  F184     452772
  28.60   10.0  2.0  F146      93408
  28.60   10.0  2.0  F213    4574501
  28.60   10.0  3.0  F062     141105
  28.60   10.0  3.0  F087     274987
  28.60   10.0  3.0  F106     284681
  28.60   10.0  3.0  F129     289679
  28.60   10.0  3.0  F158     290874
  28.60   10.0  3.0  F184     573639
  28.60   10.0  3.0  F146     121944
  28.60   10.0  3.0  F213    4695241
  28.60   15.0  1.4  F062     166076
  28.60   15.0  1.4  F087     323824
  28.60   15.0  1.4  F106     332388
  28.60   15.0  1.4  F129     339164
  28.60   15.0  1.4  F158     355963
  28.60   15.0  1.4  F184     855520
  28.60   15.0  1.4  F146     171621
  28.60   15.0  1.4  F213   10000007
  28.60   15.0  2.0  F062     222848
  28.60   15.0  2.0  F087     434404
  28.60   15.0  2.0  F106     447929
  28.60   15.0  2.0  F129     456384
  28.60   15.0  2.0  F158     467884
  28.60   15.0  2.0  F184    1018695
  28.60   15.0  2.0  F146     210162
  28.60   15.0  2.0  F213   10000007
  28.60   15.0  3.0  F062     317468
  28.60   15.0  3.0  F087     618701
  28.60   15.0  3.0  F106     640516
  28.60   15.0  3.0  F129     651752
  28.60   15.0  3.0  F158     654433
  28.60   15.0  3.0  F184    1290654
  28.60   15.0  3.0  F146     274376
  28.60   15.0  3.0  F213   10000007
  28.60   20.0  1.4  F062     295215
  28.60   20.0  1.4  F087     575664
  28.60   20.0  1.4  F106     590876
  28.60   20.0  1.4  F129     602933
  28.60   20.0  1.4  F158     632783
  28.60   20.0  1.4  F184    1520888
  28.60   20.0  1.4  F146     305110
  28.60   20.0  1.4  F213   15006859
  28.60   20.0  2.0  F062     396146
  28.60   20.0  2.0  F087     772255
  28.60   20.0  2.0  F106     796304
  28.60   20.0  2.0  F129     811334
  28.60   20.0  2.0  F158     831772
  28.60   20.0  2.0  F184    1810977
  28.60   20.0  2.0  F146     373610
  28.60   20.0  2.0  F213   15248330
  28.60   20.0  3.0  F062     564373
  28.60   20.0  3.0  F087    1099909
  28.60   20.0  3.0  F106    1138678
  28.60   20.0  3.0  F129    1158660
  28.60   20.0  3.0  F158    1163421
  28.60   20.0  3.0  F184    2294474
  28.60   20.0  3.0  F146     487784
  28.60   20.0  3.0  F213   15650795
  28.60   50.0  1.4  F062    1844885
  28.60   50.0  1.4  F087    3597685
  28.60   50.0  1.4  F106    3692807
  28.60   50.0  1.4  F129    3768147
  28.60   50.0  1.4  F158    3954715
  28.60   50.0  1.4  F184    9505329
  28.60   50.0  1.4  F146    1906892
  28.60   50.0  1.4  F213   93792848
  28.60   50.0  2.0  F062    2475770
  28.60   50.0  2.0  F087    4826414
  28.60   50.0  2.0  F106    4976739
  28.60   50.0  2.0  F129    5070665
  28.60   50.0  2.0  F158    5198437
  28.60   50.0  2.0  F184   10000007
  28.60   50.0  2.0  F146    2335049
  28.60   50.0  2.0  F213   95302072
  28.60   50.0  3.0  F062    3527252
  28.60   50.0  3.0  F087    6874310
  28.60   50.0  3.0  F106    7116646
  28.60   50.0  3.0  F129    7241536
  28.60   50.0  3.0  F158    7271303
  28.60   50.0  3.0  F184   11950292
  28.60   50.0  3.0  F146    3048652
  28.60   50.0  3.0  F213   97817456
  28.70    5.0  1.4  F062      22199
  28.70    5.0  1.4  F087      43266
  28.70    5.0  1.4  F106      44415
  28.70    5.0  1.4  F129      45318
  28.70    5.0  1.4  F158      47561
  28.70    5.0  1.4  F184     114283
  28.70    5.0  1.4  F146      22928
  28.70    5.0  1.4  F213    1353153
  28.70    5.0  2.0  F062      29777
  28.70    5.0  2.0  F087      58031
  28.70    5.0  2.0  F106      59837
  28.70    5.0  2.0  F129      60968
  28.70    5.0  2.0  F158      62509
  28.70    5.0  2.0  F184     136080
  28.70    5.0  2.0  F146      28072
  28.70    5.0  2.0  F213    1374923
  28.70    5.0  3.0  F062      42408
  28.70    5.0  3.0  F087      82646
  28.70    5.0  3.0  F106      85555
  28.70    5.0  3.0  F129      87060
  28.70    5.0  3.0  F158      87416
  28.70    5.0  3.0  F184     172405
  28.70    5.0  3.0  F146      36645
  28.70    5.0  3.0  F213    1411211
  28.70   10.0  1.4  F062      88692
  28.70   10.0  1.4  F087     172961
  28.70   10.0  1.4  F106     177540
  28.70   10.0  1.4  F129     181160
  28.70   10.0  1.4  F158     190134
  28.70   10.0  1.4  F184     457031
  28.70   10.0  1.4  F146      91684
  28.70   10.0  1.4  F213    5412593
  28.70   10.0  2.0  F062     119016
  28.70   10.0  2.0  F087     232041
  28.70   10.0  2.0  F106     239273
  28.70   10.0  2.0  F129     243787
  28.70   10.0  2.0  F158     249934
  28.70   10.0  2.0  F184     544218
  28.70   10.0  2.0  F146     112268
  28.70   10.0  2.0  F213    5499698
  28.70   10.0  3.0  F062     169578
  28.70   10.0  3.0  F087     330518
  28.70   10.0  3.0  F106     342174
  28.70   10.0  3.0  F129     348184
  28.70   10.0  3.0  F158     349616
  28.70   10.0  3.0  F184     689536
  28.70   10.0  3.0  F146     146586
  28.70   10.0  3.0  F213    5644852
  28.70   15.0  1.4  F062     199500
  28.70   15.0  1.4  F087     389105
  28.70   15.0  1.4  F106     399411
  28.70   15.0  1.4  F129     407564
  28.70   15.0  1.4  F158     427756
  28.70   15.0  1.4  F184    1028262
  28.70   15.0  1.4  F146     206277
  28.70   15.0  1.4  F213   10148617
  28.70   15.0  2.0  F062     267755
  28.70   15.0  2.0  F087     522048
  28.70   15.0  2.0  F106     538327
  28.70   15.0  2.0  F129     548496
  28.70   15.0  2.0  F158     562331
  28.70   15.0  2.0  F184    1224452
  28.70   15.0  2.0  F146     252606
  28.70   15.0  2.0  F213   10311929
  28.70   15.0  3.0  F062     381527
  28.70   15.0  3.0  F087     743636
  28.70   15.0  3.0  F106     769865
  28.70   15.0  3.0  F129     783381
  28.70   15.0  3.0  F158     786610
  28.70   15.0  3.0  F184    1551422
  28.70   15.0  3.0  F146     329816
  28.70   15.0  3.0  F213   10584106
  28.70   20.0  1.4  F062     354641
  28.70   20.0  1.4  F087     691716
  28.70   20.0  1.4  F106     710029
  28.70   20.0  1.4  F129     724530
  28.70   20.0  1.4  F158     760426
  28.70   20.0  1.4  F184    1827995
  28.70   20.0  1.4  F146     366707
  28.70   20.0  1.4  F213   18041996
  28.70   20.0  2.0  F062     475992
  28.70   20.0  2.0  F087     928070
  28.70   20.0  2.0  F106     957008
  28.70   20.0  2.0  F129     975083
  28.70   20.0  2.0  F158     999671
  28.70   20.0  2.0  F184    2176771
  28.70   20.0  2.0  F146     449069
  28.70   20.0  2.0  F213   18332312
  28.70   20.0  3.0  F062     678246
  28.70   20.0  3.0  F087    1322008
  28.70   20.0  3.0  F106    1368639
  28.70   20.0  3.0  F129    1392670
  28.70   20.0  3.0  F158    1398406
  28.70   20.0  3.0  F184    2758071
  28.70   20.0  3.0  F146     586334
  28.70   20.0  3.0  F213   18816184
  28.70   50.0  1.4  F062    2216279
  28.70   50.0  1.4  F087    4322999
  28.70   50.0  1.4  F106    4437491
  28.70   50.0  1.4  F129    4528108
  28.70   50.0  1.4  F158    4752496
  28.70   50.0  1.4  F184   10000007
  28.70   50.0  1.4  F146    2291884
