Mag_AB	   SNR  zodi Filt	time
  20.60   15.0  1.4  F213         10
  20.60   15.0  2.0  F062         10
  20.60   15.0  2.0  F087         10
  20.60   15.0  2.0  F106         10
  20.60   15.0  2.0  F129         10
  20.60   15.0  2.0  F158         10
  20.60   15.0  2.0  F184         10
  20.60   15.0  2.0  F146         10
  20.60   15.0  2.0  F213         10
  20.60   15.0  3.0  F062         10
  20.60   15.0  3.0  F087         10
  20.60   15.0  3.0  F106         10
  20.60   15.0  3.0  F129         10
  20.60   15.0  3.0  F158         10
  20.60   15.0  3.0  F184         10
  20.60   15.0  3.0  F146         10
  20.60   15.0  3.0  F213         10
  20.60   20.0  1.4  F062         10
  20.60   20.0  1.4  F087         10
  20.60   20.0  1.4  F106         10
  20.60   20.0  1.4  F129         10
  20.60   20.0  1.4  F158         10
  20.60   20.0  1.4  F184         10
  20.60   20.0  1.4  F146         10
  20.60   20.0  1.4  F213         19
  20.60   20.0  2.0  F062         10
  20.60   20.0  2.0  F087         10
  20.60   20.0  2.0  F106         10
  20.60   20.0  2.0  F129         10
  20.60   20.0  2.0  F158         10
  20.60   20.0  2.0  F184         10
  20.60   20.0  2.0  F146         10
  20.60   20.0  2.0  F213         19
  20.60   20.0  3.0  F062         10
  20.60   20.0  3.0  F087         10
  20.60   20.0  3.0  F106         10
  20.60   20.0  3.0  F129         10
  20.60   20.0  3.0  F158         10
  20.60   20.0  3.0  F184         10
  20.60   20.0  3.0  F146         10
  20.60   20.0  3.0  F213         19
  20.60   50.0  1.4  F062         19
  20.60   50.0  1.4  F087         19
  20.60   50.0  1.4  F106         19
  20.60   50.0  1.4  F129         19
  20.60   50.0  1.4  F158         19
  20.60   50.0  1.4  F184         28
  20.60   50.0  1.4  F146         10
  20.60   50.0  1.4  F213         37
  20.60   50.0  2.0  F062         19
  20.60   50.0  2.0  F087         19
  20.60   50.0  2.0  F106         19
  20.60   50.0  2.0  F129         19
  20.60   50.0  2.0  F158         19
  20.60   50.0  2.0  F184         28
  20.60   50.0  2.0  F146         10
  20.60   50.0  2.0  F213         37
  20.60   50.0  3.0  F062         19
  20.60   50.0  3.0  F087         19
  20.60   50.0  3.0  F106         19
  20.60   50.0  3.0  F129         19
  20.60   50.0  3.0  F158         19
  20.60   50.0  3.0  F184         28
  20.60   50.0  3.0  F146         10
  20.60   50.0  3.0  F213         37
  20.70    5.0  1.4  F062         10
  20.70    5.0  1.4  F087         10
  20.70    5.0  1.4  F106         10
  20.70    5.0  1.4  F129         10
  20.70    5.0  1.4  F158         10
  20.70    5.0  1.4  F184         10
  20.70    5.0  1.4  F146         10
  20.70    5.0  1.4  F213         10
  20.70    5.0  2.0  F062         10
  20.70    5.0  2.0  F087         10
  20.70    5.0  2.0  F106         10
  20.70    5.0  2.0  F129         10
  20.70    5.0  2.0  F158         10
  20.70    5.0  2.0  F184         10
  20.70    5.0  2.0  F146         10
  20.70    5.0  2.0  F213         10
  20.70    5.0  3.0  F062         10
  20.70    5.0  3.0  F087         10
  20.70    5.0  3.0  F106         10
  20.70    5.0  3.0  F129         10
  20.70    5.0  3.0  F158         10
  20.70    5.0  3.0  F184         10
  20.70    5.0  3.0  F146         10
  20.70    5.0  3.0  F213         10
  20.70   10.0  1.4  F062         10
  20.70   10.0  1.4  F087         10
  20.70   10.0  1.4  F106         10
  20.70   10.0  1.4  F129         10
  20.70   10.0  1.4  F158         10
  20.70   10.0  1.4  F184         10
  20.70   10.0  1.4  F146         10
  20.70   10.0  1.4  F213         10
  20.70   10.0  2.0  F062         10
  20.70   10.0  2.0  F087         10
  20.70   10.0  2.0  F106         10
  20.70   10.0  2.0  F129         10
  20.70   10.0  2.0  F158         10
  20.70   10.0  2.0  F184         10
  20.70   10.0  2.0  F146         10
  20.70   10.0  2.0  F213         10
  20.70   10.0  3.0  F062         10
  20.70   10.0  3.0  F087         10
  20.70   10.0  3.0  F106         10
  20.70   10.0  3.0  F129         10
  20.70   10.0  3.0  F158         10
  20.70   10.0  3.0  F184         10
  20.70   10.0  3.0  F146         10
  20.70   10.0  3.0  F213         10
  20.70   15.0  1.4  F062         10
  20.70   15.0  1.4  F087         10
  20.70   15.0  1.4  F106         10
  20.70   15.0  1.4  F129         10
  20.70   15.0  1.4  F158         10
  20.70   15.0  1.4  F184         10
  20.70   15.0  1.4  F146         10
  20.70   15.0  1.4  F213         10
  20.70   15.0  2.0  F062         10
  20.70   15.0  2.0  F087         10
  20.70   15.0  2.0  F106         10
  20.70   15.0  2.0  F129         10
  20.70   15.0  2.0  F158         10
  20.70   15.0  2.0  F184         10
  20.70   15.0  2.0  F146         10
  20.70   15.0  2.0  F213         10
  20.70   15.0  3.0  F062         10
  20.70   15.0  3.0  F087         10
  20.70   15.0  3.0  F106         10
  20.70   15.0  3.0  F129         10
  20.70   15.0  3.0  F158         10
  20.70   15.0  3.0  F184         10
  20.70   15.0  3.0  F146         10
  20.70   15.0  3.0  F213         10
  20.70   20.0  1.4  F062         10
  20.70   20.0  1.4  F087         10
  20.70   20.0  1.4  F106         10
  20.70   20.0  1.4  F129         10
  20.70   20.0  1.4  F158         10
  20.70   20.0  1.4  F184         10
  20.70   20.0  1.4  F146         10
  20.70   20.0  1.4  F213         19
  20.70   20.0  2.0  F062         10
  20.70   20.0  2.0  F087         10
  20.70   20.0  2.0  F106         10
  20.70   20.0  2.0  F129         10
  20.70   20.0  2.0  F158         10
  20.70   20.0  2.0  F184         10
  20.70   20.0  2.0  F146         10
  20.70   20.0  2.0  F213         19
  20.70   20.0  3.0  F062         10
  20.70   20.0  3.0  F087         10
  20.70   20.0  3.0  F106         10
  20.70   20.0  3.0  F129         10
  20.70   20.0  3.0  F158         10
  20.70   20.0  3.0  F184         10
  20.70   20.0  3.0  F146         10
  20.70   20.0  3.0  F213         19
  20.70   50.0  1.4  F062         19
  20.70   50.0  1.4  F087         19
  20.70   50.0  1.4  F106         19
  20.70   50.0  1.4  F129         19
  20.70   50.0  1.4  F158         19
  20.70   50.0  1.4  F184         37
  20.70   50.0  1.4  F146         10
  20.70   50.0  1.4  F213         46
  20.70   50.0  2.0  F062         19
  20.70   50.0  2.0  F087         19
  20.70   50.0  2.0  F106         19
  20.70   50.0  2.0  F129         19
  20.70   50.0  2.0  F158         19
  20.70   50.0  2.0  F184         37
  20.70   50.0  2.0  F146         10
  20.70   50.0  2.0  F213         46
  20.70   50.0  3.0  F062         19
  20.70   50.0  3.0  F087         19
  20.70   50.0  3.0  F106         19
  20.70   50.0  3.0  F129         19
  20.70   50.0  3.0  F158         19
  20.70   50.0  3.0  F184         37
  20.70   50.0  3.0  F146         10
  20.70   50.0  3.0  F213         46
  20.80    5.0  1.4  F062         10
  20.80    5.0  1.4  F087         10
  20.80    5.0  1.4  F106         10
  20.80    5.0  1.4  F129         10
  20.80    5.0  1.4  F158         10
  20.80    5.0  1.4  F184         10
  20.80    5.0  1.4  F146         10
  20.80    5.0  1.4  F213         10
  20.80    5.0  2.0  F062         10
  20.80    5.0  2.0  F087         10
  20.80    5.0  2.0  F106         10
  20.80    5.0  2.0  F129         10
  20.80    5.0  2.0  F158         10
  20.80    5.0  2.0  F184         10
  20.80    5.0  2.0  F146         10
  20.80    5.0  2.0  F213         10
  20.80    5.0  3.0  F062         10
  20.80    5.0  3.0  F087         10
  20.80    5.0  3.0  F106         10
  20.80    5.0  3.0  F129         10
  20.80    5.0  3.0  F158         10
  20.80    5.0  3.0  F184         10
  20.80    5.0  3.0  F146         10
  20.80    5.0  3.0  F213         10
  20.80   10.0  1.4  F062         10
  20.80   10.0  1.4  F087         10
  20.80   10.0  1.4  F106         10
  20.80   10.0  1.4  F129         10
  20.80   10.0  1.4  F158         10
  20.80   10.0  1.4  F184         10
  20.80   10.0  1.4  F146         10
  20.80   10.0  1.4  F213         10
  20.80   10.0  2.0  F062         10
  20.80   10.0  2.0  F087         10
  20.80   10.0  2.0  F106         10
  20.80   10.0  2.0  F129         10
  20.80   10.0  2.0  F158         10
  20.80   10.0  2.0  F184         10
  20.80   10.0  2.0  F146         10
  20.80   10.0  2.0  F213         10
  20.80   10.0  3.0  F062         10
  20.80   10.0  3.0  F087         10
  20.80   10.0  3.0  F106         10
  20.80   10.0  3.0  F129         10
  20.80   10.0  3.0  F158         10
  20.80   10.0  3.0  F184         10
  20.80   10.0  3.0  F146         10
  20.80   10.0  3.0  F213         10
  20.80   15.0  1.4  F062         10
  20.80   15.0  1.4  F087         10
  20.80   15.0  1.4  F106         10
  20.80   15.0  1.4  F129         10
  20.80   15.0  1.4  F158         10
  20.80   15.0  1.4  F184         10
  20.80   15.0  1.4  F146         10
  20.80   15.0  1.4  F213         10
  20.80   15.0  2.0  F062         10
  20.80   15.0  2.0  F087         10
  20.80   15.0  2.0  F106         10
  20.80   15.0  2.0  F129         10
  20.80   15.0  2.0  F158         10
  20.80   15.0  2.0  F184         10
  20.80   15.0  2.0  F146         10
  20.80   15.0  2.0  F213         10
  20.80   15.0  3.0  F062         10
  20.80   15.0  3.0  F087         10
  20.80   15.0  3.0  F106         10
  20.80   15.0  3.0  F129         10
  20.80   15.0  3.0  F158         10
  20.80   15.0  3.0  F184         10
  20.80   15.0  3.0  F146         10
  20.80   15.0  3.0  F213         10
  20.80   20.0  1.4  F062         10
  20.80   20.0  1.4  F087         10
  20.80   20.0  1.4  F106         10
  20.80   20.0  1.4  F129         10
  20.80   20.0  1.4  F158         10
  20.80   20.0  1.4  F184         10
  20.80   20.0  1.4  F146         10
  20.80   20.0  1.4  F213         19
  20.80   20.0  2.0  F062         10
  20.80   20.0  2.0  F087         10
  20.80   20.0  2.0  F106         10
  20.80   20.0  2.0  F129         10
  20.80   20.0  2.0  F158         10
  20.80   20.0  2.0  F184         10
  20.80   20.0  2.0  F146         10
  20.80   20.0  2.0  F213         19
  20.80   20.0  3.0  F062         10
  20.80   20.0  3.0  F087         10
  20.80   20.0  3.0  F106         10
  20.80   20.0  3.0  F129         10
  20.80   20.0  3.0  F158         10
  20.80   20.0  3.0  F184         10
  20.80   20.0  3.0  F146         10
  20.80   20.0  3.0  F213         19
  20.80   50.0  1.4  F062         19
  20.80   50.0  1.4  F087         19
  20.80   50.0  1.4  F106         19
  20.80   50.0  1.4  F129         19
  20.80   50.0  1.4  F158         28
  20.80   50.0  1.4  F184         37
  20.80   50.0  1.4  F146         10
  20.80   50.0  1.4  F213         46
  20.80   50.0  2.0  F062         19
  20.80   50.0  2.0  F087         19
  20.80   50.0  2.0  F106         19
  20.80   50.0  2.0  F129         19
  20.80   50.0  2.0  F158         28
  20.80   50.0  2.0  F184         37
  20.80   50.0  2.0  F146         10
  20.80   50.0  2.0  F213         46
  20.80   50.0  3.0  F062         19
  20.80   50.0  3.0  F087         19
  20.80   50.0  3.0  F106         19
  20.80   50.0  3.0  F129         19
  20.80   50.0  3.0  F158         28
  20.80   50.0  3.0  F184         37
  20.80   50.0  3.0  F146         10
  20.80   50.0  3.0  F213         46
  20.90    5.0  1.4  F062         10
  20.90    5.0  1.4  F087         10
  20.90    5.0  1.4  F106         10
  20.90    5.0  1.4  F129         10
  20.90    5.0  1.4  F158         10
  20.90    5.0  1.4  F184         10
  20.90    5.0  1.4  F146         10
  20.90    5.0  1.4  F213         10
  20.90    5.0  2.0  F062         10
  20.90    5.0  2.0  F087         10
  20.90    5.0  2.0  F106         10
  20.90    5.0  2.0  F129         10
  20.90    5.0  2.0  F158         10
  20.90    5.0  2.0  F184         10
  20.90    5.0  2.0  F146         10
  20.90    5.0  2.0  F213         10
  20.90    5.0  3.0  F062         10
  20.90    5.0  3.0  F087         10
  20.90    5.0  3.0  F106         10
  20.90    5.0  3.0  F129         10
  20.90    5.0  3.0  F158         10
  20.90    5.0  3.0  F184         10
  20.90    5.0  3.0  F146         10
  20.90    5.0  3.0  F213         10
  20.90   10.0  1.4  F062         10
  20.90   10.0  1.4  F087         10
  20.90   10.0  1.4  F106         10
  20.90   10.0  1.4  F129         10
  20.90   10.0  1.4  F158         10
  20.90   10.0  1.4  F184         10
  20.90   10.0  1.4  F146         10
  20.90   10.0  1.4  F213         10
  20.90   10.0  2.0  F062         10
  20.90   10.0  2.0  F087         10
  20.90   10.0  2.0  F106         10
  20.90   10.0  2.0  F129         10
  20.90   10.0  2.0  F158         10
  20.90   10.0  2.0  F184         10
  20.90   10.0  2.0  F146         10
  20.90   10.0  2.0  F213         10
  20.90   10.0  3.0  F062         10
  20.90   10.0  3.0  F087         10
  20.90   10.0  3.0  F106         10
  20.90   10.0  3.0  F129         10
  20.90   10.0  3.0  F158         10
  20.90   10.0  3.0  F184         10
  20.90   10.0  3.0  F146         10
  20.90   10.0  3.0  F213         10
  20.90   15.0  1.4  F062         10
  20.90   15.0  1.4  F087         10
  20.90   15.0  1.4  F106         10
  20.90   15.0  1.4  F129         10
  20.90   15.0  1.4  F158         10
  20.90   15.0  1.4  F184         10
  20.90   15.0  1.4  F146         10
  20.90   15.0  1.4  F213         10
  20.90   15.0  2.0  F062         10
  20.90   15.0  2.0  F087         10
  20.90   15.0  2.0  F106         10
  20.90   15.0  2.0  F129         10
  20.90   15.0  2.0  F158         10
  20.90   15.0  2.0  F184         10
  20.90   15.0  2.0  F146         10
  20.90   15.0  2.0  F213         10
  20.90   15.0  3.0  F062         10
  20.90   15.0  3.0  F087         10
  20.90   15.0  3.0  F106         10
  20.90   15.0  3.0  F129         10
  20.90   15.0  3.0  F158         10
  20.90   15.0  3.0  F184         10
  20.90   15.0  3.0  F146         10
  20.90   15.0  3.0  F213         10
  20.90   20.0  1.4  F062         10
  20.90   20.0  1.4  F087         10
  20.90   20.0  1.4  F106         10
  20.90   20.0  1.4  F129         10
  20.90   20.0  1.4  F158         10
  20.90   20.0  1.4  F184         19
  20.90   20.0  1.4  F146         10
  20.90   20.0  1.4  F213         19
  20.90   20.0  2.0  F062         10
  20.90   20.0  2.0  F087         10
  20.90   20.0  2.0  F106         10
  20.90   20.0  2.0  F129         10
  20.90   20.0  2.0  F158         10
  20.90   20.0  2.0  F184         19
  20.90   20.0  2.0  F146         10
  20.90   20.0  2.0  F213         19
  20.90   20.0  3.0  F062         10
  20.90   20.0  3.0  F087         10
  20.90   20.0  3.0  F106         10
  20.90   20.0  3.0  F129         10
  20.90   20.0  3.0  F158         10
  20.90   20.0  3.0  F184         19
  20.90   20.0  3.0  F146         10
  20.90   20.0  3.0  F213         19
  20.90   50.0  1.4  F062         19
  20.90   50.0  1.4  F087         28
  20.90   50.0  1.4  F106         28
  20.90   50.0  1.4  F129         28
  20.90   50.0  1.4  F158         28
  20.90   50.0  1.4  F184         37
  20.90   50.0  1.4  F146         10
  20.90   50.0  1.4  F213         55
  20.90   50.0  2.0  F062         19
  20.90   50.0  2.0  F087         28
  20.90   50.0  2.0  F106         28
  20.90   50.0  2.0  F129         28
  20.90   50.0  2.0  F158         28
  20.90   50.0  2.0  F184         37
  20.90   50.0  2.0  F146         10
  20.90   50.0  2.0  F213         55
  20.90   50.0  3.0  F062         19
  20.90   50.0  3.0  F087         28
  20.90   50.0  3.0  F106         28
  20.90   50.0  3.0  F129         28
  20.90   50.0  3.0  F158         28
  20.90   50.0  3.0  F184         37
  20.90   50.0  3.0  F146         10
  20.90   50.0  3.0  F213         55
  21.00    5.0  1.4  F062         10
  21.00    5.0  1.4  F087         10
  21.00    5.0  1.4  F106         10
  21.00    5.0  1.4  F129         10
  21.00    5.0  1.4  F158         10
  21.00    5.0  1.4  F184         10
  21.00    5.0  1.4  F146         10
  21.00    5.0  1.4  F213         10
  21.00    5.0  2.0  F062         10
  21.00    5.0  2.0  F087         10
  21.00    5.0  2.0  F106         10
  21.00    5.0  2.0  F129         10
  21.00    5.0  2.0  F158         10
  21.00    5.0  2.0  F184         10
  21.00    5.0  2.0  F146         10
  21.00    5.0  2.0  F213         10
